ItemNumber,InventoryUnitSymbol,UnitCost,PurchId,InvoiceId,PackingSlipId,PurchUnit,PurchPrice,InvoiceDocumentDate,CreatedDateTimeInvoice,NumUnit,UnitPrice
103611,U.,3.81,MSA-009904,F002-00008757,T002-00001561,Emp.12,45.72,2021-03-16,2021-03-20T17:15:37Z,12,3.81
103612,U.,6.36,MSA-009812,F002-00008664,T002-00001552,Emp.24,152.64,2021-03-13,2021-03-18T21:17:15Z,24,6.36
103613,U.,1.28,MSA-009904,F002-00008757,T002-00001561,Emp.24,30.72,2021-03-16,2021-03-20T17:15:37Z,24,1.28
103614,U.,2.55,MSA-008837,F002-00008027,T002-00001437,U,2.55,2021-02-16,2021-02-23T17:30:00Z,1,2.55
103615,U.,3.56,MSA-009811,F002-00008662,T002-00001550,Emp.24,85.44,2021-03-13,2021-03-18T20:47:27Z,24,3.56
103616,U.,6.36,MSA-009904,F002-00008757,T002-00001561,Emp.12,76.32,2021-03-16,2021-03-20T17:15:37Z,12,6.36
103617,U.,1.06,MSA-009904,F002-00008758,T002-00001562,Emp.4,4.24,2021-03-16,2021-03-20T17:18:19Z,4,1.06
103618,U.,1.06,MSA-009904,F002-00008758,T002-00001562,Emp.4,4.24,2021-03-16,2021-03-20T17:18:19Z,4,1.06
103619,U.,1.06,MSA-009904,F002-00008758,T002-00001562,Emp.4,4.24,2021-03-16,2021-03-20T17:18:19Z,4,1.06
103620,U.,1.06,MSA-009904,F002-00008758,T002-00001562,Emp.4,4.24,2021-03-16,2021-03-20T17:18:19Z,4,1.06
103621,U.,3.94,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.64,2021-03-16,2021-03-20T17:18:19Z,6,3.94
103622,U.,7.51,MSA-009904,F002-00008758,T002-00001562,Emp.4,30.04,2021-03-16,2021-03-20T17:18:19Z,4,7.51
103623,U.,3.94,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.64,2021-03-16,2021-03-20T17:18:19Z,6,3.94
103624,U.,3.94,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.64,2021-03-16,2021-03-20T17:18:19Z,6,3.94
103625,U.,3.87,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.22,2021-03-16,2021-03-20T17:18:19Z,6,3.87
103626,U.,7.51,MSA-009904,F002-00008758,T002-00001562,Emp.4,30.04,2021-03-16,2021-03-20T17:18:19Z,4,7.51
103627,U.,0.89,MSA-009904,F002-00008758,T002-00001562,Emp.28,24.92,2021-03-16,2021-03-20T17:18:19Z,28,0.89
103628,U.,0.89,MSA-009904,F002-00008758,T002-00001562,Emp.28,24.92,2021-03-16,2021-03-20T17:18:19Z,28,0.89
103629,U.,4.7,MSA-009904,F002-00008758,T002-00001562,Emp.6,28.2,2021-03-16,2021-03-20T17:18:19Z,6,4.7
103630,U.,4.7,MSA-009811,F002-00008662,T002-00001550,Emp.6,28.2,2021-03-13,2021-03-18T20:47:27Z,6,4.7
103631,U.,7.51,MSA-009904,F002-00008758,T002-00001562,Emp.4,30.04,2021-03-16,2021-03-20T17:18:19Z,4,7.51
103632,U.,1.61,MSA-009830,F002-00002334,0005-003300,U,1.61,2021-03-13,2021-03-18T21:33:52Z,1,1.61
103633,U.,3.87,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.22,2021-03-16,2021-03-20T17:18:19Z,6,3.87
103634,U.,0.89,MSA-009904,F002-00008758,T002-00001562,Emp.28,24.92,2021-03-16,2021-03-20T17:18:19Z,28,0.89
103635,U.,1.61,MSA-009811,F002-00008662,T002-00001550,Emp.12,19.32,2021-03-13,2021-03-18T20:47:27Z,12,1.61
103636,U.,3.87,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.22,2021-03-16,2021-03-20T17:18:19Z,6,3.87
103637,U.,5.51,MSA-009904,F002-00008758,T002-00001562,Emp.6,33.06,2021-03-16,2021-03-20T17:18:19Z,6,5.51
103638,U.,5.51,MSA-009904,F002-00008758,T002-00001562,Emp.6,33.06,2021-03-16,2021-03-20T17:18:19Z,6,5.51
103639,U.,3.87,MSA-009812,F002-00008665,T002-00001553,Emp.6,23.22,2021-03-13,2021-03-18T21:21:40Z,6,3.87
103640,U.,3.87,MSA-009812,F002-00008665,T002-00001553,Emp.6,23.22,2021-03-13,2021-03-18T21:21:40Z,6,3.87
103641,U.,7.51,MSA-009904,F002-00008758,T002-00001562,Emp.4,30.04,2021-03-16,2021-03-20T17:18:19Z,4,7.51
103642,U.,3.87,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.22,2021-03-16,2021-03-20T17:18:19Z,6,3.87
103643,U.,3.87,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.22,2021-03-16,2021-03-20T17:18:19Z,6,3.87
103644,U.,3.87,MSA-009417,F002-00008399,T002-00001504,Emp.6,23.22,2021-03-03,2021-03-09T18:54:01Z,6,3.87
103645,U.,3.94,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.64,2021-03-16,2021-03-20T17:18:19Z,6,3.94
103646,U.,3.94,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.64,2021-03-16,2021-03-20T17:18:19Z,6,3.94
103647,U.,3.94,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.64,2021-03-16,2021-03-20T17:18:19Z,6,3.94
103648,U.,7.51,MSA-009904,F002-00008758,T002-00001562,Emp.4,30.04,2021-03-16,2021-03-20T17:18:19Z,4,7.51
103649,U.,1.61,MSA-009904,F002-00008758,T002-00001562,Emp.12,19.32,2021-03-16,2021-03-20T17:18:19Z,12,1.61
103650,U.,3.87,MSA-009904,F002-00008758,T002-00001562,Emp.6,23.22,2021-03-16,2021-03-20T17:18:19Z,6,3.87
103651,U.,0.36,MSA-009904,F002-00008758,T002-00001562,Emp.24,8.64,2021-03-16,2021-03-20T17:18:19Z,24,0.36
103652,U.,28.66,MSA-009315,FIW2-0005212,002-0034412,U,28.161,2021-02-17,2021-03-01T21:48:39Z,1,28.16
103653,U.,0,,,,,,,,,
103654,U.,32.93,MSA-009318,F002-0009249,002-0074348,U,32.339,2021-02-19,2021-03-01T21:29:16Z,1,32.34
103655,U.,32.23,,,,,,,,,
103656,U.,0,,,,,,,,,
103657,U.,12.42,MSA-009911,F550-00003585,550-000120,Emp.10,124.1525,2021-02-27,2021-03-16T20:36:01Z,10,12.42
103658,U.,0,,,,,,,,,
103659,U.,12.01,,,,,,,,,
103660,U.,6.64,MSA-009300,F550-00003589,550-000111,Emp.20,132.712,2021-02-27,2021-03-02T17:24:20Z,20,6.64
103661,U.,6.66,MSA-009300,F550-00003589,550-000111,Emp.20,132.712,2021-02-27,2021-03-02T17:24:20Z,20,6.64
103662,U.,12.41,MSA-009319,F550-00003586,550-000115,Emp.10,124.153,2021-02-27,2021-03-02T21:31:55Z,10,12.42
103663,U.,0,,,,,,,,,
103664,U.,0,,,,,,,,,
103665,U.,0,,,,,,,,,
103666,U.,13.25,,,,,,,,,
103667,U.,8.24,MSA-009319,F550-00003586,550-000115,Emp.20,164.745,2021-02-27,2021-03-02T21:31:55Z,20,8.24
103668,U.,14.8,MSA-009319,F550-00003586,550-000115,Emp.10,148.05,2021-02-27,2021-03-02T21:31:55Z,10,14.81
103669,U.,0,,,,,,,,,
103670,U.,0,,,,,,,,,
103671,U.,8.28,MSA-007930,F550-00003147,550-000100,Emp.20,165.5,2021-01-23,2021-01-26T20:38:54Z,20,8.28
103672,U.,14.8,MSA-009319,F550-00003586,550-000115,Emp.10,148.051,2021-02-27,2021-03-02T21:31:55Z,10,14.81
103673,U.,0,,,,,,,,,
103674,U.,0,,,,,,,,,
103675,U.,0,,,,,,,,,
103676,U.,0,,,,,,,,,
103677,U.,9.12,MSA-008057,F550-00003217,550-000107,Emp.10,91.1,2021-01-28,2021-01-30T17:23:50Z,10,9.11
103678,U.,0,,,,,,,,,
103679,U.,16.43,MSA-002047,FOL1-00328286,044-0192682,Emp.12,200.75,2020-09-04,2020-09-15T20:54:27Z,12,16.73
103680,U.,0,,,,,,,,,
103681,U.,22.44,,,,,,,,,
103682,U.,29.9,MSA-008979,FOL1-00352733,044-0214269,Emp.6,179.42,2021-02-20,2021-03-01T21:27:44Z,6,29.9
103683,U.,0,,,,,,,,,
103684,U.,10.51,MSA-005084,FOL1-00338689,044-0201764,Emp.12,126.175,2020-11-14,2020-11-26T19:26:24Z,12,10.51
103685,U.,14.05,MSA-003222,FOL1-00332851,044-0196434,Emp.12,168.6,2020-10-06,2020-10-16T19:45:53Z,12,14.05
103686,U.,0,,,,,,,,,
103687,U.,0,,,,,,,,,
103688,U.,5.3,,,,,,,,,
103689,U.,0,,,,,,,,,
103690,U.,9.46,MSA-005086,FOL1-00338698,044-0201773,Emp.12,113.5,2020-11-14,2020-11-21T21:22:30Z,12,9.46
103691,U.,8.53,MSA-002047,FOL1-00328286,044-0192682,Emp.6,51.2,2020-09-04,2020-09-15T20:54:27Z,6,8.53
103692,U.,0,,,,,,,,,
103693,U.,0,,,,,,,,,
103694,U.,0,,,,,,,,,
103695,U.,5.2,,,,,,,,,
103696,U.,0,,,,,,,,,
103697,U.,0,,,,,,,,,
103698,U.,0,,,,,,,,,
103699,U.,7.3,MSA-008979,FOL1-00352733,044-0214269,Emp.12,87.58,2021-02-20,2021-03-01T21:27:44Z,12,7.3
103700,U.,0,,,,,,,,,
103701,U.,0,,,,,,,,,
103702,U.,15.95,MSA-007465,FOL1-00346992,044-0208772,Emp.12,191.354,2021-01-14,2021-01-23T20:36:34Z,12,15.95
103703,U.,6.28,MSA-008979,FOL1-00352733,044-0214269,Emp.12,75.36,2021-02-20,2021-03-01T21:27:44Z,12,6.28
103704,U.,0,,,,,,,,,
103705,U.,11.83,MSA-005089,FOL1-00338709,044-0201784,Emp.24,284.025,2020-11-14,2020-11-21T16:31:47Z,24,11.83
103706,U.,13.51,MSA-008979,FOL1-00352733,044-0214269,Emp.12,162.161,2021-02-20,2021-03-01T21:27:44Z,12,13.51
103707,U.,0,,,,,,,,,
103708,U.,7.3,,,,,,,,,
103709,U.,0,,,,,,,,,
103710,U.,6.78,,,,,,,,,
103711,U.,0,,,,,,,,,
103712,U.,0,,,,,,,,,
103713,U.,0,,,,,,,,,
103714,U.,0,,,,,,,,,
103715,U.,0,,,,,,,,,
103716,U.,6.74,,,,,,,,,
103717,U.,7.41,MSA-008977,FOL1-00352737,044-0214273,Emp.30,222.35,2021-02-20,2021-02-27T18:50:20Z,30,7.41
103718,U.,9.68,MSA-007465,FOL1-00346992,044-0208772,Emp.15,145.131,2021-01-14,2021-01-23T20:36:34Z,15,9.68
103719,U.,4.13,MSA-005086,FOL1-00338698,044-0201773,U,4.1341,2020-11-14,2020-11-21T21:22:30Z,1,4.13
103720,U.,1.92,MSA-007465,FOL1-00346992,044-0208772,Emp.48,91.89,2021-01-14,2021-01-23T20:36:34Z,48,1.91
103721,U.,1.92,MSA-007465,FOL1-00346992,044-0208772,Emp.48,91.89,2021-01-14,2021-01-23T20:36:34Z,48,1.91
103722,U.,1.92,MSA-008977,FOL1-00352737,044-0214273,Emp.48,91.885,2021-02-20,2021-02-27T18:50:20Z,48,1.91
103723,U.,5.48,MSA-008979,FOL1-00352733,044-0214269,Emp.16,87.655,2021-02-20,2021-03-01T21:27:44Z,16,5.48
103724,U.,0,,,,,,,,,
103725,U.,5.48,MSA-008979,FOL1-00352733,044-0214269,Emp.16,87.66,2021-02-20,2021-03-01T21:27:44Z,16,5.48
103726,U.,0,,,,,,,,,
103727,U.,5.48,MSA-005088,FOL1-00338693,044-0201768,Emp.16,87.66,2020-11-14,2020-11-21T20:56:36Z,16,5.48
103728,U.,5.48,MSA-007465,FOL1-00346992,044-0208772,Emp.16,87.66,2021-01-14,2021-01-23T20:36:34Z,16,5.48
103729,U.,0,,,,,,,,,
103730,U.,1.92,MSA-007465,FOL1-00346992,044-0208772,Emp.48,91.89,2021-01-14,2021-01-23T20:36:34Z,48,1.91
103731,U.,7.24,MSA-008974,FOL1-00352734,044-0214270,Emp.16,115.88,2021-02-20,2021-02-26T17:41:32Z,16,7.24
103732,U.,3.24,MSA-008979,FOL1-00352733,044-0214269,Emp.48,155.705,2021-02-20,2021-03-01T21:27:44Z,48,3.24
103733,U.,2.73,MSA-007468,FOL1-00347009,044-0208789,Emp.48,131.26,2021-01-14,2021-01-22T20:06:48Z,48,2.73
103734,U.,7.24,MSA-008979,FOL1-00352733,044-0214269,Emp.16,115.88,2021-02-20,2021-03-01T21:27:44Z,16,7.24
103735,U.,0,,,,,,,,,
103736,U.,1.92,MSA-008977,FOL1-00352737,044-0214273,Emp.72,137.83,2021-02-20,2021-02-27T18:50:20Z,72,1.91
103737,U.,7.24,MSA-008979,FOL1-00352733,044-0214269,Emp.16,115.875,2021-02-20,2021-03-01T21:27:44Z,16,7.24
103738,U.,7.17,MSA-008979,FOL1-00352733,044-0214269,Emp.16,115.875,2021-02-20,2021-03-01T21:27:44Z,16,7.24
103739,U.,1.42,MSA-008978,FOL1-00352736,044-0214272,Emp.72,101.844,2021-02-20,2021-03-04T22:09:51Z,72,1.41
103740,U.,1.42,MSA-008978,FOL1-00352736,044-0214272,Emp.72,101.844,2021-02-20,2021-03-04T22:09:51Z,72,1.41
103741,U.,0.97,MSA-008976,FOL1-00352731,044-0214267,Emp.72,101.844,2021-02-20,2021-03-01T17:09:26Z,72,1.41
103742,U.,1.24,MSA-008977,FOL1-00352738,044-0214274,Emp.72,101.84,2021-02-20,2021-02-27T18:44:43Z,72,1.41
103743,U.,2.09,MSA-008973,FOL1-00352740,044-0214276,Emp.72,150.0467,2021-02-20,2021-02-27T18:53:14Z,72,2.08
103744,U.,1.42,MSA-008978,FOL1-00352736,044-0214272,Emp.72,101.843,2021-02-20,2021-03-04T22:09:51Z,72,1.41
103745,U.,8.64,,,,,,,,,
103746,U.,9.96,MSA-003225,FOL1-00332855,044-0196438,U,9.9616,2020-10-06,2020-10-12T20:48:59Z,1,9.96
103747,U.,0,,,,,,,,,
103748,U.,0,,,,,,,,,
103749,U.,0,,,,,,,,,
103750,U.,0,,,,,,,,,
103751,U.,11.8,MSA-005084,FOL1-00338689,044-0201764,U,11.797,2020-11-14,2020-11-26T19:26:24Z,1,11.8
103752,U.,0.44,MSA-005087,FOL1-00338713,044-0201788,Emp.144,62.86,2020-11-14,2020-11-24T19:19:25Z,144,0.44
103753,U.,0,,,,,,,,,
103754,U.,0,,,,,,,,,
103755,U.,0.68,,,,,,,,,
103756,U.,0,,,,,,,,,
103757,U.,10.06,MSA-005082,FOL1-00338705,044-0201780,Emp.12,120.74,2020-11-14,2020-11-21T16:35:36Z,12,10.06
103758,U.,0,,,,,,,,,
103759,U.,25.25,MSA-003194,FOL1-00332766,044-0196330,U,25.2542,2020-10-06,2020-10-15T18:49:12Z,1,25.25
103760,U.,10.06,MSA-007465,FOL1-00346993,044-0208773,Emp.12,120.74,2021-01-14,2021-01-23T20:33:45Z,12,10.06
103761,U.,0,,,,,,,,,
103762,U.,0,,,,,,,,,
103763,U.,16.23,MSA-007465,FOL1-00346993,044-0208773,Emp.12,194.75,2021-01-14,2021-01-23T20:33:45Z,12,16.23
103764,U.,0,,,,,,,,,
103765,U.,29.48,MSA-008979,FOL1-00352733,044-0214269,Emp.6,176.87,2021-02-20,2021-03-01T21:27:44Z,6,29.48
103766,U.,29.52,MSA-008979,FOL1-00352733,044-0214269,Emp.6,177.15,2021-02-20,2021-03-01T21:27:44Z,6,29.53
103767,U.,10.06,MSA-007465,FOL1-00346993,044-0208773,Emp.12,120.74,2021-01-14,2021-01-23T20:33:45Z,12,10.06
103768,U.,16.23,MSA-008979,FOL1-00352733,044-0214269,Emp.12,194.75,2021-02-20,2021-03-01T21:27:44Z,12,16.23
103769,U.,25.51,MSA-008979,FOL1-00352733,044-0214269,Emp.12,306.1,2021-02-20,2021-03-01T21:27:44Z,12,25.51
103770,U.,29.52,MSA-007465,FOL1-00346993,044-0208773,Emp.6,177.15,2021-01-14,2021-01-23T20:33:45Z,6,29.53
103771,U.,0,,,,,,,,,
103772,U.,10.06,MSA-007465,FOL1-00346993,044-0208773,Emp.12,120.74,2021-01-14,2021-01-23T20:33:45Z,12,10.06
103773,U.,16.23,MSA-007465,FOL1-00346993,044-0208773,Emp.12,194.745,2021-01-14,2021-01-23T20:33:45Z,12,16.23
103774,U.,0,,,,,,,,,
103775,U.,0,,,,,,,,,
103776,U.,5.73,MSA-008977,FOL1-00352737,044-0214273,Emp.24,137.6,2021-02-20,2021-02-27T18:50:20Z,24,5.73
103777,U.,4.04,MSA-003222,FOL1-00332852,044-0196435,Emp.18,72.76,2020-10-06,2020-10-16T19:44:13Z,18,4.04
103778,U.,2.12,MSA-003222,FOL1-00332852,044-0196435,Emp.36,76.29,2020-10-06,2020-10-16T19:44:13Z,36,2.12
103779,U.,0,,,,,,,,,
103780,U.,3.69,MSA-003198,FOL1-00332853,044-0196436,Emp.18,72.76,2020-10-06,2020-10-14T21:19:38Z,18,4.04
103781,U.,2.12,MSA-003222,FOL1-00332852,044-0196435,Emp.36,76.29,2020-10-06,2020-10-16T19:44:13Z,36,2.12
103782,U.,5.73,MSA-008979,FOL1-00352733,044-0214269,Emp.24,137.6,2021-02-20,2021-03-01T21:27:44Z,24,5.73
103783,U.,3.69,MSA-003226,FOL1-00332854,044-0196437,Emp.18,66.38,2020-10-06,2020-10-14T21:12:30Z,18,3.69
103784,U.,2.42,MSA-003198,FOL1-00332853,044-0196436,U,2.4175,2020-10-06,2020-10-14T21:19:38Z,1,2.42
103785,U.,0,,,,,,,,,
103786,U.,3.92,,,,,,,,,
103787,U.,8.3,MSA-005084,FOL1-00338689,044-0201764,Emp.12,99.58,2020-11-14,2020-11-26T19:26:24Z,12,8.3
103788,U.,10.23,MSA-008979,FOL1-00352733,044-0214269,Emp.12,122.78,2021-02-20,2021-03-01T21:27:44Z,12,10.23
103789,U.,0,,,,,,,,,
103790,U.,8.07,MSA-008979,FOL1-00352733,044-0214269,Emp.12,96.86,2021-02-20,2021-03-01T21:27:44Z,12,8.07
103791,U.,2.79,MSA-003222,FOL1-00332852,044-0196435,Emp.12,33.4963,2020-10-06,2020-10-16T19:44:13Z,12,2.79
103792,U.,2.52,MSA-007465,FOL1-00346993,044-0208773,Emp.12,30.214,2021-01-14,2021-01-23T20:33:45Z,12,2.52
103793,U.,4.17,MSA-002047,FOL1-00328286,044-0192682,Emp.24,101.17,2020-09-04,2020-09-15T20:54:27Z,24,4.22
103794,U.,1.51,MSA-008034,F004-00004151,0004-0023242,Emp.24,36.36,2021-01-29,2021-02-10T21:12:59Z,24,1.51
103795,U.,2.41,MSA-009160,F004-00004281,0004-0023373,Emp.24,57.749,2021-02-26,2021-03-01T18:53:37Z,24,2.41
103796,U.,3.36,MSA-009160,F004-00004281,0004-0023373,Emp.12,40.25,2021-02-26,2021-03-01T18:53:37Z,12,3.35
103797,U.,0.68,MSA-009160,F004-00004281,0004-0023373,Emp.96,64.78,2021-02-26,2021-03-01T18:53:37Z,96,0.67
103798,U.,1.29,MSA-009160,F004-00004281,0004-0023373,Emp.30,38.8,2021-02-26,2021-03-01T18:53:37Z,30,1.29
103799,U.,14.53,MSA-002820,F004-00003588,0004-0022706,Emp.4,58.14,2020-09-22,2020-10-01T19:18:21Z,4,14.54
103800,U.,1.77,MSA-009160,F004-00004281,0004-0023373,Emp.30,53.15,2021-02-26,2021-03-01T18:53:37Z,30,1.77
103801,U.,0.49,MSA-009160,F004-00004281,0004-0023373,Emp.144,70.59,2021-02-26,2021-03-01T18:53:37Z,144,0.49
103802,U.,2.18,MSA-009160,F004-00004281,0004-0023373,Emp.24,52.41,2021-02-26,2021-03-01T18:53:37Z,24,2.18
103803,U.,0,,,,,,,,,
103804,U.,7.09,MSA-008566,F084-00822165,032-0522346,Emp.12,85.0602,2021-02-23,2021-02-25T17:30:33Z,12,7.09
103805,U.,1.59,MSA-008566,F084-00822176,032-0522355,Emp.24,38.2802,2021-02-23,2021-02-25T17:13:12Z,24,1.6
103806,U.,3.54,MSA-008566,F084-00822164,032-0522345,Emp.12,42.5299,2021-02-23,2021-02-25T17:44:09Z,12,3.54
103807,U.,4.64,MSA-008566,F084-00822166,032-0522347,Emp.24,111.3102,2021-02-23,2021-02-25T17:25:31Z,24,4.64
103808,U.,2.16,MSA-008566,F084-00822164,032-0522345,Emp.10,21.65,2021-02-23,2021-02-25T17:44:09Z,10,2.16
103809,U.,15.34,MSA-003622,F084-00779183,032-0507647,Emp.6,84.6398,2020-10-28,2020-11-03T19:54:11Z,6,14.11
103810,U.,14.23,MSA-004266,F084-00779176,032-0507640,Emp.6,85.49,2020-10-28,2020-11-05T18:02:29Z,6,14.25
103811,U.,5.56,MSA-005970,F086-00159901,029-001765,U,5.3935,2021-01-27,2021-01-30T19:53:13Z,1,5.39
103812,U.,8.31,MSA-005970,F086-00159901,029-001765,U,5.8686,2021-01-27,2021-01-30T19:53:13Z,1,5.87
103813,U.,0,,,,,,,,,
103814,U.,5.54,MSA-003618,F084-00779174,032-0507642,Emp.24,132.8813,2020-10-28,2020-12-26T20:06:23Z,24,5.54
103815,U.,8.45,MSA-001033,F084-00753869,032-0498181,Emp.12,101.3814,2020-08-24,2020-09-08T15:31:56Z,12,8.45
103816,U.,2.83,MSA-008566,F084-00821174,028-0793457,Emp.32,90.611,2021-02-20,2021-02-24T17:44:27Z,21,4.31
103817,U.,2.46,MSA-008566,F084-00821174,028-0793457,Emp.36,88.355,2021-02-20,2021-02-24T17:44:27Z,36,2.45
103818,U.,0.5,MSA-006409,F084-00799816,028-0784459,Emp.144,72.4898,2020-12-24,2020-12-30T19:26:53Z,144,0.5
103819,U.,1.73,MSA-007514,F084-00809833,032-0518277,Emp.24,42.5508,2021-01-24,2021-01-30T21:46:57Z,24,1.77
103820,U.,1.74,MSA-007514,F084-00809833,032-0518277,Emp.12,21.2797,2021-01-24,2021-01-30T21:46:57Z,12,1.77
103821,U.,8.13,MSA-007514,F084-00809833,032-0518277,Emp.12,98.5699,2021-01-24,2021-01-30T21:46:57Z,12,8.21
103822,U.,0,,,,,,,,,
103823,U.,6.66,MSA-008565,F084-00819589,032-0521323,Emp.12,79.999,2021-02-16,2021-02-20T19:46:04Z,12,6.67
103824,U.,3.48,MSA-007514,F084-00809833,032-0518277,Emp.12,42.5501,2021-01-24,2021-01-30T21:46:57Z,12,3.55
103825,U.,2.51,,,,,,,,,
103826,U.,6.52,MSA-002450,F084-00762900,032-0501649,Emp.12,78.2203,2020-09-16,2020-10-01T19:06:31Z,12,6.52
103827,U.,2.48,MSA-008566,F084-00822163,032-0522344,Emp.12,29.79,2021-02-23,2021-02-25T17:49:46Z,12,2.48
103828,U.,2.28,MSA-002450,F084-00762900,032-0501649,Emp.24,42.5508,2020-09-16,2020-10-01T19:06:31Z,24,1.77
103829,U.,2.72,MSA-007804,F084-00806856,032-0517243,Emp.12,32.6208,2021-01-16,2021-01-22T21:57:21Z,12,2.72
103830,U.,2.19,MSA-008563,F084-00822162,032-0522343,Emp.48,105.29,2021-02-23,2021-02-27T19:59:06Z,48,2.19
103831,U.,1.78,MSA-008566,F084-00822163,032-0522344,Emp.48,85.551,2021-02-23,2021-02-25T17:49:46Z,48,1.78
103832,U.,5.86,,,,,,,,,
103833,U.,6.61,MSA-008569,F084-00818576,028-0792463,Emp.12,79.29,2021-02-13,2021-02-18T18:46:11Z,12,6.61
103834,U.,4.21,MSA-008566,F084-00821174,028-0793457,Emp.24,99.718,2021-02-20,2021-02-24T17:44:27Z,24,4.15
103835,U.,0.64,MSA-005711,F084-00791252,028-0780811,Emp.48,30.5084,2020-11-29,2020-12-05T20:22:48Z,48,0.64
103836,U.,13.38,MSA-008564,F084-00821136,028-0792871,Emp.2,26.76,2021-02-20,2021-02-26T20:40:39Z,2,13.38
103836,U.,13.38,MSA-008564,F084-00821136,028-0793428,Emp.2,26.76,2021-02-20,2021-02-26T20:40:39Z,2,13.38
103837,U.,1.25,MSA-008566,F084-00821173,028-0793456,Emp.10,12.55,2021-02-20,2021-02-24T17:42:58Z,10,1.26
103837,U.,1.25,MSA-008566,F084-00821173,028-0792945,Emp.10,12.55,2021-02-20,2021-02-24T17:42:58Z,10,1.26
103838,U.,0,,,,,,,,,
103839,U.,2.17,MSA-008566,F084-00821173,028-0793456,Emp.12,26.13,2021-02-20,2021-02-24T17:42:58Z,12,2.18
103840,U.,3.24,MSA-008566,F084-00824395,028-0794696,Emp.8,25.9,2021-02-27,2021-03-03T21:35:29Z,8,3.24
103841,U.,2.36,MSA-001036,F084-00753766,028-0765289,Emp.12,28.4194,2020-08-23,2020-09-04T20:18:14Z,12,2.37
103842,U.,11.13,MSA-008564,F084-00821136,028-0793428,Emp.2,22.31,2021-02-20,2021-02-26T20:40:39Z,2,11.15
103843,U.,1.8,MSA-008563,F084-00822529,028-0792946,Emp.12,21.5699,2021-02-24,2021-03-01T17:11:39Z,12,1.8
103843,U.,1.8,MSA-008563,F084-00822529,063-0102551,Emp.12,21.5699,2021-02-24,2021-03-01T17:11:39Z,12,1.8
103844,U.,0.97,MSA-008566,F084-00823523,028-0794397,Emp.10,9.69,2021-02-26,2021-03-01T19:07:14Z,10,0.97
103845,U.,2.11,MSA-006378,F084-00799813,028-0784455,Emp.8,15.1002,2020-12-24,2020-12-31T20:05:45Z,8,1.89
103846,U.,0.69,MSA-007514,F084-00809833,032-0518277,Emp.24,16.6102,2021-01-24,2021-01-30T21:46:57Z,24,0.69
103847,U.,1.28,MSA-008568,F084-00819894,028-0792942,Emp.12,15.4011,2021-02-17,2021-02-22T21:30:52Z,12,1.28
103848,U.,1.7,MSA-008570,F084-00818575,028-0792462,Emp.6,10.205,2021-02-13,2021-02-17T18:44:00Z,6,1.7
103849,U.,1.85,MSA-008565,F084-00821140,028-0793432,Emp.6,11.32,2021-02-20,2021-02-24T17:23:26Z,6,1.89
103850,U.,0.94,MSA-008566,F084-00819897,028-0792945,Emp.12,11.32,2021-02-17,2021-02-19T19:43:33Z,12,0.94
103851,U.,0,,,,,,,,,
103852,U.,6.9,MSA-008565,F084-00820765,032-0521799,Emp.10,69.025,2021-02-19,2021-02-24T17:26:16Z,10,6.9
103853,U.,14.2,MSA-008568,F084-00819603,032-0521337,Emp.8,113.5677,2021-02-16,2021-02-22T21:34:23Z,8,14.2
103854,U.,23.5,MSA-008568,F084-00819603,032-0521337,Emp.6,140.9915,2021-02-16,2021-02-22T21:34:23Z,6,23.5
103855,U.,20.73,MSA-008568,F084-00819603,032-0521337,Emp.6,124.361,2021-02-16,2021-02-22T21:34:23Z,6,20.73
103856,U.,34.67,MSA-001033,F084-00753869,032-0498181,Emp.2,69.2797,2020-08-24,2020-09-08T15:31:56Z,2,34.64
103857,U.,32.38,MSA-008568,F084-00819603,032-0521337,Emp.2,64.75,2021-02-16,2021-02-22T21:34:23Z,2,32.38
103858,U.,46.19,MSA-001033,F084-00753869,032-0498181,Emp.2,69.2797,2020-08-24,2020-09-08T15:31:56Z,2,34.64
103859,U.,34.64,MSA-001033,F084-00756564,032-0498181,Emp.2,69.2797,2020-08-29,2020-09-10T21:17:40Z,2,34.64
103859,U.,34.64,MSA-001033,F084-00756564,032-0499145,Emp.2,69.2797,2020-08-29,2020-09-10T21:17:40Z,2,34.64
103860,U.,31.57,MSA-008565,F084-00820765,032-0521799,Emp.2,63.131,2021-02-19,2021-02-24T17:26:16Z,2,31.57
103861,U.,48.09,,,,,,,,,
103862,U.,31.57,MSA-008565,F084-00820765,032-0521799,Emp.2,63.131,2021-02-19,2021-02-24T17:26:16Z,2,31.57
103863,U.,18.52,MSA-008563,F084-00819605,032-0521339,Emp.4,74.1,2021-02-16,2021-02-24T15:59:30Z,4,18.52
103864,U.,15.77,,,,,,,,,
